name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,,
Saraswati Temple,"Dag Ponda Goa 403 401, Ponda – Durbhat, Ponda, Goa 403401, India",4.4,27,ChIJqQikjpq6vzsRzBrz8MVtGRE,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3913543,73.9974421,,
Shri Shantadurga Shankhwaleshwari Devasthana,"CXJC+M37, Gothan, Veling, Mardol, Goa 403404, India",4.7,519,ChIJBQ9r4q27vzsRCSLDSbllqjc,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4301473,73.9724502,,
Shri Kamaleshwara Temple,"92G3+X2P, Dhavali, Yashwant Nagar, Borim, Ponda, Goa 403401, India",4.5,43,ChIJdW9tRHSwvzsRCY9CP1lMu94,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3774711,74.0025876,,
Shankar Parvati Ganesh Mandir,"Dhumre Velpe, H 113, near Shiv Parvati Mandir, Friends Colony, Khadpabandh, Ponda, Goa 403401, India",4.9,19,ChIJ0cxbT-C7vzsRFcNh2R1T8O4,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3963705,73.9972564,,
Sahakari Spice Farm,"C26G+23G, Panjim - Belagavi Main Rd, Curti, Ponda, Goa 403401, India",4,5238,ChIJKcWnYsm6vzsRAMlwqeHP5dg,"point_of_interest, establishment",Ponda,15.4085238,74.0244231,,
Savoi Plantation,"50, Savoi, Marcel Ponda Road, Ponda, Goa, 403107, India",4.2,294,ChIJ0bVnNrm6vzsRE1k0W-b2sOA,"point_of_interest, establishment",Ponda,15.4934357,74.0005112,,
Sahakar Spice Plantation Curti Ponda Road Goa,"C25F+GMX, Curti, Ponda, Goa 403401, India",3.6,89,ChIJIfrd1cu6vzsRPtyAgtAnIVY,"food, store, point_of_interest, establishment",Ponda,15.4088522,74.02423,,
Pascoal Spice Village,"Belgaum Road, opposite Nestle India, Khandepar, Ponda, Goa 403406, India",4,498,ChIJ0bVnNrm6vzsRWv9l9e1TAmQ,"lodging, point_of_interest, establishment",Ponda,15.4115056,74.0577684,,
Sahakari Spice Plantation backside,"C24F+Q88, Unnamed Road, Prabhu Nagar, Ponda, Goa 403401, India",4,172,ChIJr4mnZlm7vzsR7phtDlcwqVs,"zoo, point_of_interest, establishment",Ponda,15.406909,74.023315,,
Sahakari Spice Plantation,"C25F+CQ3 Sahakari Spice Farm, Curti, Ponda, Goa 403401, India",5,1,ChIJ9XrYTAC7vzsRQz6Bk0B68DE,"park, point_of_interest, establishment",Ponda,15.4085238,74.0244231,,
Tanshikar Spice Farm and restaurant with authentic dishes,"near Smriti Yoga, Netravli, Goa 403704, India",4.6,716,ChIJVxTqByRWvjsRCAXhakvuPWE,"lodging, point_of_interest, establishment",Ponda,15.0953712,74.2114586,,
Preeyal Spice Farm,"Campa, Khandepar, Ponda, Goa 403406, India",5,8,ChIJv-4U9GWlvzsRQN-0ugYrbGE,"lodging, point_of_interest, establishment",Ponda,15.4207963,74.0465371,,
BIG Bee Riverside spice farm,"BIG Bee farms, Savoi-Verem, Ponda, Goa 403107, India",4.5,11,ChIJ8QmtQ_29vzsRO7dsiN4N7Cw,"lodging, point_of_interest, establishment",Ponda,15.4986089,74.0006081,,
"Vasundhras Spice Farm, Shiroda, Goa","Vasundhras Spice Farm, Rachol - Shiroda Ferry Road, Pedde,, Shiroda, Ponda, Goa, India - 403103, Shiroda, Goa 403103, India",3.2,17,ChIJPSC6Et2xvzsRqtg8R_eTnEU,"point_of_interest, establishment",Ponda,15.3160629,74.0196133,,
Bhagwan Mahavir Wildlife Sanctuary Range Forest Office,"96HJ+373, NH 4A, Mollem, Goa 403410, India",4.1,15,ChIJYfMjyQYHvzsRJR9qDOoaVSs,"park, point_of_interest, establishment",Ponda,15.3776333,74.2306659,,
"Bhagwan Mahavir Wildlife Sanctuary, Bolkarne Gate","C5JW+X52, Surla, Goa 403406, India",5,1,ChIJpXeS16mnvzsRa2DeqYmebpw,"point_of_interest, establishment",Ponda,15.4323949,74.1953814,,
Bhagwan Mahavir Wildlife Sanctuary Check Post,"C5MW+235, Unnamed Road, Surla, Goa 403406, India",5,1,ChIJP7q-VMynvzsRMd6RujwGemU,"point_of_interest, establishment",Ponda,15.4325051,74.1952426,,
Peter Farm,"C346+F39, Kodar, Nirankal, Goa 403406, India",4.4,22,ChIJp-5U90ylvzsRzYhw8_Bzytw,"park, point_of_interest, establishment",Ponda,15.4061723,74.06023,,
"Biodiversity Park, Mollem Goa","9672+H4R, NH748, Mollem, Goa 403410, India",4.2,152,ChIJgRxLwR4HvzsRLLg5CxlKB4M,"park, point_of_interest, establishment",Ponda,15.3639855,74.2002537,,
GOI - Glimpses Of India,"Talewada, Betora, Ponda, Goa 403409, India",5,4,ChIJAQAAALy6vzsRtmA7M6-XUpg,"museum, point_of_interest, establishment",Ponda,15.3820842,74.015019,,
RAJDEEP GALLERIA,"92W3+X7Q RAJDEEP GALLERI, ROAD, Friends Colony, PONDA, Durgabhat, Ponda, Goa 403401, India",4,379,ChIJ-3ImiZa6vzsRgStYb4J0DUE,"point_of_interest, establishment",Ponda,15.397471,74.0032433,,
Karai Shiroda Ponda Ground,"GX66+FWF, Orgao, Goa 403107, India",4.1,17,ChIJO_VlTUq8vzsRICKwgz7U0qs,"point_of_interest, establishment",Ponda,15.5111826,73.9623124,,
Ponda goa,"Ponda – Curti Rd, Antruj Nagar, Ponda, Goa 403401, India",4,21,ChIJAQAAALy6vzsRkg6trO4uH4g,"local_government_office, point_of_interest, establishment",Ponda,15.4037441,74.0095455,,
Raj Durga Heritage,"9XRX+JF6, Ponda - Panaji Rd, Khadpabandh, Vasco Da Gama, Ponda, Goa 403401, India",4.2,29,ChIJnxH9bpq6vzsRJP3xxIOYu6c,"point_of_interest, establishment",Ponda,15.3915265,73.998641,,
Pillar Sisters,"8XPJ+Q2J, Unnamed Road, Loutolim, Goa 403718, India",4.4,22,ChIJ07Crfy6xvzsRHyK04D-vKGU,"point_of_interest, establishment",Ponda,15.3369618,73.9799564,,
Chattrapati Shivaji Maharaj Statue,"junction, Sanguem Rd, near Pimpal Tree, Kakoda, Ponda, Vodlemol Cacora, Goa 403706, India",4.1,569,ChIJfVScaGOsvzsRV-_uWDxOPaQ,"point_of_interest, establishment",Ponda,15.2578754,74.1105402,,
Hunger burst Bistro,"Heritage Princes Building, opp. Almeida school, Khadpabandh, Ponda, Goa 403401, India",4.7,1054,ChIJQ5iQZDO7vzsRLUtZG3vXSxg,"cafe, night_club, restaurant, food, bar, point_of_interest, store, establishment",Ponda,15.400977,74.003582,,
MADKAI GRAMPANCHAYAT AND HALL,"CWCW+343, Madkai - Kundai Link Rd, Madkai, Goa 403404, India",4,7,ChIJJx9PKZ27vzsRhKCVEscjSX4,"point_of_interest, establishment",Ponda,15.4201402,73.9452837,,
Temple,"CX4M+VG6, Nageshi Temple Path, Donshiwado, Bandoda, Ponda, Goa 403401, India",0,0,ChIJhWhQSwC7vzsRBLkrk2bGw1w,"point_of_interest, establishment",Ponda,15.4070263,73.9840615,,
Dabai farm house,"opp. VRL Logistics, Dhavli Bypass Road, Ponda",4.3,94,ChIJr2MGNgC7vzsRXVk9PvND0g0,"tourist_attraction, lodging, point_of_interest, establishment",Ponda,15.3978862,73.9920137,,
Karmale Waterfall,"C2R8+XR, Keri",5,1,ChIJF5SFRQC7vzsRAFNKsVhgl8s,"tourist_attraction, point_of_interest, establishment",Ponda,15.4424787,74.0170052,,
Photogenic place,"9X9V+2JW, Borim",4.2,5,ChIJLwrqMY-xvzsROh0pEO2l08c,"tourist_attraction, point_of_interest, establishment",Ponda,15.3676034,73.9940867,,
Ovdir,"CX48+GWC, Bandoda",0,0,ChIJc1KdWAC7vzsREyH_-Fh7MWs,"tourist_attraction, point_of_interest, establishment",Ponda,15.4063951,73.9663201,,
Spice Plant Forest,"F227+FF, Keri",4.5,2,ChIJI3qDYQC7vzsRdn7tvSCwJrw,"tourist_attraction, point_of_interest, establishment",Ponda,15.4511875,74.0136875,,
The SARDESAI AQUA AGRO FARM AND FISHING POINT,Wadi,0,0,ChIJncHpIwCxvzsRv3DaFhSj8bU,"tourist_attraction, point_of_interest, establishment",Ponda,15.3696847,73.9774392,,
Crocodile point,"CXQF+RCW, Mardol",0,0,ChIJP2J7CwC7vzsRWT5WCy_u5GA,"tourist_attraction, point_of_interest, establishment",Ponda,15.4396196,73.9735768,,
Sunset view,"Santoshi Temple Stop, Veling",4.6,31,ChIJd2B-2JC7vzsR6YAZyoHwJIo,"tourist_attraction, point_of_interest, establishment",Ponda,15.4087921,73.9586611,,
Sunrise point,"F269+H3, Vagurbem",4.6,18,ChIJb8pV5c27vzsRv-jsoOQq0FM,"tourist_attraction, point_of_interest, establishment",Ponda,15.4612762,74.0165643,,
Ganesh Temple,"240, Dinanath Mangeshkar Road, Mardol",4.6,23,ChIJLzbp7727vzsRPO8oOz0EQs0,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Ponda,15.4460956,73.966177,,
Dobar waterfall,"PQFG+32, Pernem, Pernam Municipal Area, Goa 403512, India",4,1,ChIJK43ABwDtvzsRlby1Cmahy_M,"tourist_attraction, point_of_interest, establishment",Pernem,15.7226823,73.7750696,,
Khareban Sunset & Fishing Point,"PQGP+3J, Pernem, Pernam Municipal Area, Goa 403512, India",4.5,45,ChIJf6_1wj_tvzsRsCAWdsRpk_Y,"tourist_attraction, park, point_of_interest, establishment",Pernem,15.7251585,73.7865024,,
Vaidongor,"JQXF+QW2, Unnamed Road, Pernem, Parse, Goa 403512, India",4.3,8,ChIJx7YmDT3tvzsRI2ZYfa53XL4,"tourist_attraction, point_of_interest, establishment",Pernem,15.649378,73.7747578,,
Shri Devi Bhagavati Temple,"PQ9W+3MH, Pernem, Pernam Municipal Area, Goa 403512, India",4.7,533,ChIJgUv7kHftvzsR0ISyloIW7F0,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Pernem,15.7176799,73.7967277,,
"Kavthani, Terekhol River","PQHH+Q5, Kavthani, Maharashtra 416514, India",4.8,5,ChIJ62VL1AvzvzsRedp4XZUzGW4,"tourist_attraction, point_of_interest, establishment",Pernem,15.7294489,73.7779613,,
Arambol Mountain,"MMVX+9QV, near beach, Arambol, Goa 403524, India",4.6,1062,ChIJm4dSXLPvvzsRL6X7fFMDKVI,"tourist_attraction, point_of_interest, establishment",Pernem,15.6934972,73.6994326,,
PEDNECHA RAJA/KASULE'S TALI,"PRRH+M86, Amberem, Goa 403512, India",4.9,88,ChIJUYmUBD_zvzsRcSlbpN-fKCo,"tourist_attraction, point_of_interest, establishment",Pernem,15.7416512,73.8282581,,
VIRNODA TALI,"MRR9+3G8, Virnoda, Goa 403512, India",4.4,5,ChIJxVjTKMrtvzsRwPuLLrwUsDQ,"tourist_attraction, point_of_interest, establishment",Pernem,15.6901529,73.8188234,,
Marjoram beach,"JPPC+3QF, Pernem, Gawde Vaddo, Morjim, Goa 403512, India",4.4,22,ChIJC6KWU_jvvzsRvpDEHPyr5-w,"tourist_attraction, point_of_interest, establishment",Pernem,15.634123,73.722051,,
Shubhangi Floating Houseboat,"Near Seascape restaurant, near Seascape restaurant, at, Agarvada, Pernem, Goa 403512, India",4.8,18,ChIJS1mdn7HrvzsRcZVdf9-70tU,"tourist_attraction, point_of_interest, establishment",Pernem,15.6440682,73.7706501,,
River View,"PQM5+FQ2, Pernam Municipal Area, Korgaon, Goa 403512, India",4.3,7,ChIJg5YtE9nzvzsRkQVdPaM5Sy4,"tourist_attraction, point_of_interest, establishment",Pernem,15.7336265,73.7593947,,
Manohar International Airport Roundabout,"PVGC+FH9, Taluka Pernem, Mopa, Kasarvarne, Goa 403512, India",4.8,32,ChIJt2kWAgCTvzsRNx96G6ExaFI,"tourist_attraction, point_of_interest, establishment",Pernem,15.726161,73.8714913,,
Khajangundo Bridge Parsem,"MQ28+PRP, Pernem, Parse, Goa 403512, India",4.4,306,ChIJyaEiYBHsvzsRuPjfhSRrXRU,"tourist_attraction, point_of_interest, establishment",Pernem,15.6518375,73.7670781,,
The Big Banyan,"PP28+42M, Unnamed Road, Paliem, Goa 403524, India",4.7,177,ChIJVUz4eO_vvzsRBwMutz7ioJ8,"tourist_attraction, point_of_interest, establishment",Pernem,15.7003306,73.7150602,,
Shri Ajoba Temple,"PM5V+3MF, Querim, Goa 403524, India",4.7,279,ChIJI4G4h87vvzsR0y6tD2OFF2E,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Pernem,15.7076804,73.6941635,,
Sahil point.,"JRXV+J22, Colvale – Revora – Pirna - Menkurem, Kolval, Goa 403513, India",0,0,ChIJUwMsFwCTvzsRrn68M6K3IJ4,"tourist_attraction, point_of_interest, establishment",Pernem,15.649543,73.8422965,,
FARM FANTASY - BACK WATER,"MVH8+P34, Nedora, Goa 403513, India",3.5,6,ChIJU2rhUNCTvzsR29wNbo9l6Fg,"tourist_attraction, point_of_interest, establishment",Pernem,15.6792641,73.8651965,,
Field view,"PQGF+V3R, MDR17, Pernam Municipal Area, Pernem, Goa 403512, India",0,0,ChIJUwZ-ewDtvzsRYb2JaMg1bk4,"tourist_attraction, point_of_interest, establishment",Pernem,15.7272308,73.7726391,,
Backwaters Pernem,"PPFQ+WF, Korgaon, Goa 403512, India",0,0,ChIJc7T_KADvvzsR_SmfeCUkeb8,"tourist_attraction, point_of_interest, establishment",Pernem,15.7247984,73.7386934,,
Padnir sunset point,"MQ5C+CV8, Parse, Goa 403512, India",4.3,6,ChIJkaSbVgDtvzsRhsmRuRrH-d8,"tourist_attraction, point_of_interest, establishment",Pernem,15.6585332,73.7722103,,
Sunburn Music Festival - Dhargalim,"Dhargal, Goa 403513, India",4.3,115,ChIJb7gsSADtvzsRsU415ss4n_g,"tourist_attraction, point_of_interest, establishment",Pernem,15.6824599,73.8304068,,
Morjhim Beach,"Morjhim Beach, Morjim, Goa 403512, India",4.6,2050,ChIJFUx4sUjpvzsRODyBpvAASV0,"natural_feature, establishment",Pernem,15.6246696,73.7292137,,
Thalassa Beach Boutique Resort,"251/4 Village Mandrem, Taluka, Pernem, Ashvem, Goa 403512, India",4.4,1181,ChIJ35vRwdrvvzsRO2pDE6PEySM,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6416115,73.7192854,,
Boho By The Beach,"Boho By The Beach, 1384/A, Teamwaddo Pernem, Morjim, Goa 403512, India",4.5,263,ChIJ22z3Yi7pvzsRZdq92PiJDlw,"lodging, health, point_of_interest, establishment",Pernem,15.6234773,73.732984,,
La Cabana Beach & Spa,"Ashvem Beach, Ashvem Wada, Mandrem, Goa 403527, India",4.3,4568,ChIJPw4jycjuvzsRB9S1HRzbLZ8,"lodging, point_of_interest, establishment",Pernem,15.6428474,73.7203813,,
"De Soul Santé, Morjim Beach","Vithaldas wada, Pernem, Goa 403512, India",4.6,456,ChIJwwVBkKDpvzsR9fnvm-vckIU,"lodging, restaurant, food, point_of_interest, clothing_store, store, establishment",Pernem,15.6289499,73.7274457,,
Small Cola Beach,"Chota, Cola Beach, Kola, Goa 403511, India",4.5,218,ChIJr4Fm6uNOvjsRC329aus11sA,"tourist_attraction, point_of_interest, establishment",Pernem,15.0652079,73.9674837,,
Palm Grove Beach Resort,"Ashvem Beach, Mandrem, Goa 403527, India",4.4,890,ChIJAQAAAIzuvzsRl0tqGeguwkc,"lodging, point_of_interest, establishment",Pernem,15.647245,73.7169639,,
S2 Beach Shack and Cottages,"Gawde Wada, Morjim, Ashvem Loto Beach, Goa 403512, India",4.4,1001,ChIJoV4QxcruvzsRCcyTzd4SrPE,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6341112,73.7223019,,
Morgim Beach,"Morgim Beach, Morjim, Goa 403512, India",4.6,648,ChIJLcOVXEPpvzsRI3q63F4VEf0,"natural_feature, establishment",Pernem,15.6154449,73.7363853,,
Anjuna Beach Sandsite,"monteiro wado, Anjuna, Goa 403509, India",4.4,181,ChIJD8n3tKjpvzsRcIZe_ycntKI,"lodging, point_of_interest, establishment",Pernem,15.5738534,73.7407517,,
Ashvem Beach,"Ashvem Beach, Goa, India",4.6,2570,ChIJx3JytMXuvzsRl1R6ni18FbY,"natural_feature, establishment",Pernem,15.6437966,73.7174025,,
Turtle Beach Morjim,"JP7P+WRQ, Kannaikwada, Morjim, Goa 403512, India",4.6,172,ChIJwy5iUwvpvzsRbT4ZrrFPizk,"tourist_attraction, point_of_interest, establishment",Pernem,15.6148324,73.7371049,,
Pargad Fort,"Pargad, Maharashtra 416549, India",4.6,485,ChIJGx56ryWFvzsRkhEyqEzvqRU,"point_of_interest, establishment",Pernem,15.8169222,74.0449984,,
Canal sunset view,"PWW2+4G, Alorna, Goa 403512, India",4.4,12,ChIJK_Jw3SeNvzsRcOKUrffBkfs,"tourist_attraction, point_of_interest, establishment",Pernem,15.745255,73.90125,,
Anjuna River Front,"JQ73+QHC, Anjuna, Assagao, Goa 403512, India",4,23,ChIJxWxd9D3rvzsRGwVXnAyqOpY,"tourist_attraction, point_of_interest, establishment",Pernem,15.6144446,73.7538989,,
Arabo River View Point,"MR39+XQ5, Arabo, Dhargal, Goa 403513, India",4.5,11,ChIJZW7XrxTtvzsR1mz8IVKQ28o,"tourist_attraction, point_of_interest, establishment",Pernem,15.654777,73.8195406,,
Lamgao Buddhist Caves,"lamgao bicholim goa, lamgao, Dicholi, Goa 403504, India",3.9,295,ChIJ0epMpHiWvzsRIK8KYfUIWY8,"tourist_attraction, hindu_temple, place_of_worship, point_of_interest, establishment",Pernem,15.5959317,73.9365402,,
Querim Dam,"J38G+5V4, Querim, Querim VP, Goa 403505, India",4.2,176,ChIJLRp601SYvzsR4wD72-oMXMY,"tourist_attraction, point_of_interest, establishment",Pernem,15.615381,74.0772171,,
Canal fall,"JVPC+WQJ, Cansa Pirna Rd, Bodiem, Dat, Goa 403502, India",3.7,34,ChIJ8dqZLY2VvzsRrUeLt02Ha3Y,"tourist_attraction, point_of_interest, establishment",Pernem,15.6373406,73.8718839,,
Moti Lake,"WR3F+Q7Q, Moti Talao Rd, Sawantwadi, Maharashtra 416510, India",4.6,2138,ChIJi99tkVz1vzsRbIVD9C1fDSo,"tourist_attraction, park, point_of_interest, establishment",Pernem,15.9044684,73.8232283,,
Kudase mountain view point,"PXMQ+HWP, Kudase Road, Kudase",4.8,5,ChIJixylhbORvzsRZjP_bpsi6aQ,"tourist_attraction, point_of_interest, establishment",Pernem,15.7339563,73.989833,,
Kalyadevachi Vanrai,Parme,4.9,8,ChIJgRBfvNqPvzsRQJ2K1IDlOm0,"tourist_attraction, point_of_interest, establishment",Pernem,15.7461264,74.0106698,,
Shirwal dam view point,"QXCM+WF, Shirwal",4.7,23,ChIJQ5HO2_6PvzsRlira8xrJOeM,"tourist_attraction, point_of_interest, establishment",Pernem,15.7723298,73.9836455,,
Yaduvanshis Agro Farms Kudase Dodamarg,"PX5X+MG, Kudase",5,1,ChIJ08tJEACRvzsRwKeejQGEjEA,"tourist_attraction, point_of_interest, establishment",Pernem,15.709146,73.998752,,
Yaduvanshis Retreat Sateli Bhedasi,"P298+93, Kudase",0,0,ChIJkzDfEwCRvzsRsSbtec2MNPc,"tourist_attraction, point_of_interest, establishment",Pernem,15.718424,74.015207,,
Mrs Sanehlata Yadav Retreat Sateli Bhedasi,"P298+99, Sateli Bhedshi",0,0,ChIJ9U-zRQCRvzsRgrWpHX931Ng,"tourist_attraction, point_of_interest, establishment",Pernem,15.718388,74.015876,,
Sasoli Top View,"PWWQ+3G, Kalane",3.7,12,ChIJc4DPCaWPvzsRHftFtFPgczI,"tourist_attraction, point_of_interest, establishment",Pernem,15.7452433,73.9388383,,
Awade River,"P2QJ+VV5, Awade",5,6,ChIJQcIMp-SbvzsRbfE1kM92R8s,"tourist_attraction, point_of_interest, establishment",Pernem,15.7396421,74.0322431,,
SuryaPrabha (सूर्यप्रभा) Top View Point,"PWWP+RXG, Banda - Dodamarg Road, Banda",4.5,18,ChIJodvw02OPvzsRqQN4TTfSNvw,"tourist_attraction, point_of_interest, establishment",Pernem,15.7470574,73.9374502,,
शिरवल ( सातबाय नदीखोल),"QXVM+V72, At-shirwal, Tal Dodamarg, Dist, State",5,4,ChIJuWm-f8yPvzsRk6EMh59gQGQ,"tourist_attraction, point_of_interest, establishment",Pernem,15.7946297,73.9831443,,
Chaitu Tarikaden,"PWQH+QR, Alorna",0,0,ChIJKXm9YwCTvzsRBarxkfH3vKY,"tourist_attraction, point_of_interest, establishment",Pernem,15.7393878,73.9295943,,
Talkat Zari,"RX25+RX, Talkat",5,6,ChIJfaxsHwCPvzsRCRUjBg3z1tY,"tourist_attraction, point_of_interest, establishment",Pernem,15.8027278,73.9590875,,
Anu Farm,"behind Primary Heath Centre, Ibrampur",4.4,95,ChIJfSkANDuRvzsRjw84P6yluy4,"tourist_attraction, lodging, point_of_interest, establishment",Pernem,15.7084375,73.9374375,,
Shree Sateri Mandir,"PW5P+2PC, Unnamed Rd, Maharashtra, Ibrampur",4.7,33,ChIJkUrlF4iRvzsRK6o3l_uiMGU,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Pernem,15.7075738,73.9367595,,
Kubal Farm House,"P27R+2CF, Bodade",0,0,ChIJexN0UgCbvzsRuPZ03hidHmw,"tourist_attraction, point_of_interest, establishment",Pernem,15.712556,74.0410548,,
Kasainath Parvath,"MXMW+8QP, Dodamarg",4.7,239,ChIJnzMvRLmRvzsRPF1IYwUUu4A,"tourist_attraction, point_of_interest, establishment",Pernem,15.6833481,73.9969498,,
Konkan Vihar,"Dodamarg Teacher Colony, Road, Sawantwadi",5,16,ChIJKXwUpoaRvzsR3DkW7TGLCPM,"tourist_attraction, point_of_interest, establishment",Pernem,15.683735,73.969832,,
Shivaaz Life Farms,Pikule,4.5,214,ChIJ8YoQ28-bvzsRjD_OuxkzISc,"tourist_attraction, point_of_interest, establishment",Pernem,15.6972356,74.039177,,
View point bodade,"P363+RWJ, Bodade",0,0,ChIJ5WJwAwCbvzsRfifCx9cSv1I,"tourist_attraction, point_of_interest, establishment",Pernem,15.7120967,74.0547517,,
Vhazrar,"M2F5+R28, Girode",0,0,ChIJ76g9VQCRvzsR70YlzYOiYPA,"tourist_attraction, point_of_interest, establishment",Pernem,15.6745428,74.0075869,,
Koni Kade Artificial Waterfall,"MXC8+HFH, Koni Kade ,Kharpal, Kasai",3.7,41,ChIJiTSH7ByRvzsR-yXq5MPVls8,"tourist_attraction, point_of_interest, establishment",Pernem,15.6714474,73.9662376,,
Bhide Pul भिडे पुल,"RXF6+VV, Zolambe",5,1,ChIJN3o1IgCPvzsREeGgOYsiKEw,"tourist_attraction, point_of_interest, establishment",Pernem,15.8246641,73.9622401,,
Tillari Dam Gate,"P3VF+89, Konal",4.8,4,ChIJJZWQCQCbvzsRzq-da7WZAJI,"tourist_attraction, point_of_interest, establishment",Pernem,15.7432617,74.0734683,,
Khadpade Sainik Tigers Eco-Agri Farm Resort,"RXJX+XG, Khadpade",5,2,ChIJ9ypPOgCPvzsRqgIhdwSO0-0,"tourist_attraction, point_of_interest, establishment",Pernem,15.832455,73.998806,,
Lotus Rocks Mountain Kharpal,"MX85+3QP, Latambarcem",5,2,ChIJXQBj7KmRvzsR90zWbB8apxg,"tourist_attraction, point_of_interest, establishment",Pernem,15.6652131,73.9594513,,
Bagayatdar farmstay,"near Shree Dattmandir, zolambe Fanaswadi, near Shree Dattmandir, Zolambe",4.9,71,ChIJ4YKmiuqPvzsRTHfdh_A1loI,"tourist_attraction, travel_agency, lodging, point_of_interest, establishment",Pernem,15.8321793,73.9541656,,
DONGARPAL WATERFALL,"QVHW+XMW, Dongarpal",4.6,22,ChIJS72uZq-NvzsRT4aeUdjuuH0,"tourist_attraction, point_of_interest, establishment",Pernem,15.7799988,73.8967091,,
View point,"R2CW+37W, Pargad",4.9,7,ChIJLfrT99SFvzsRcBMr1O36JYA,"tourist_attraction, point_of_interest, establishment",Pernem,15.8203474,74.0458744,,
Khadpade,"R2R2+G9W, Talkat",0,0,ChIJYznhGACJvzsRhEWetdkQsGo,"tourist_attraction, point_of_interest, establishment",Pernem,15.8413538,74.0009466,,
Mountain view point,"Q38P+7P, Aynode",0,0,ChIJx6w9cG6FvzsRKzfmLbwmQFI,"tourist_attraction, point_of_interest, establishment",Pernem,15.7657343,74.0868076,,
Mangeli Sunset View Point,"M3P8+9M7, Khokaral",5,1,ChIJSVzAagCbvzsRTHZrHkpareg,"tourist_attraction, point_of_interest, establishment",Pernem,15.6858801,74.0668124,,
Tilari Dam,"Q36Q+FVH, Konal",4.4,84,ChIJ5Q0iWZaFvzsRRTkN5dx7y9g,"tourist_attraction, point_of_interest, establishment",Pernem,15.7611752,74.0897251,,
Majestic Hills,"M3G5+6QC, Usap",5,2,ChIJs3a5LwCbvzsRa9O_grM_ke4,"tourist_attraction, point_of_interest, establishment",Pernem,15.6755605,74.0593872,,
Kawale waterfall,"R2VC+CM, Kumbhavade",5,1,ChIJm4CxHQCJvzsR3qEfHwZeL7A,"tourist_attraction, point_of_interest, establishment",Pernem,15.8435567,74.0217165,,
Mangeli Paradise,"M3PC+442, Khokaral",5,2,ChIJnd6RoNGbvzsRtqDpGba3p0g,"tourist_attraction, point_of_interest, establishment",Pernem,15.6852728,74.0702528,,
